202012-06-20 11:34:29,458 | INFO  | NioProcessor-1   | ServerSession                    | 22 - sshd-core - 0.5.0 | Session created...
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883721 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09902017 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:35:55 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04510784 // 
Equipedureferent__c # 12
MatriculeRH__c # 09902017
Name # 04510784 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 86719
Groupedureferent__c # 2
CloseDate # Wed Jun 20 12:35:55 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883721
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,236 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883587 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 08955854 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:32:11 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 01907610 // 
Equipedureferent__c # 12
MatriculeRH__c # 08955854
Name # 01907610 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 02790
Groupedureferent__c # 9
CloseDate # Wed Jun 20 12:32:11 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883587
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,236 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883696 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 08751863 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:35:53 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 02564892 // 
Equipedureferent__c # 12
MatriculeRH__c # 08751863
Name # 02564892 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 69393
Groupedureferent__c # J
CloseDate # Wed Jun 20 12:35:53 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883696
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,236 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1772023 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09150287 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:35:37 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 00298723 // 
Equipedureferent__c # 12
MatriculeRH__c # 09150287
Name # 00298723 - FIDEL
Periodedeprospection__c # 2012
Motifderappel__c # Fidel - null
Numerocommercial__c # 24992
Groupedureferent__c # M
CloseDate # Wed Jun 20 12:35:37 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1772023
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,236 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883831 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09900727 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:37:40 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04556286 // 
Equipedureferent__c # 12
MatriculeRH__c # 09900727
Name # 04556286 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 87719
Groupedureferent__c # A
CloseDate # Wed Jun 20 12:37:40 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883831
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,237 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883279 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09902768 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:32:20 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 00097465 // 
Equipedureferent__c # 12
MatriculeRH__c # 09902768
Name # 00097465 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 86230
Groupedureferent__c # 2
CloseDate # Wed Jun 20 12:32:20 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883279
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,237 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883860 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09907617 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:38:13 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04571737 // 
Equipedureferent__c # 12
MatriculeRH__c # 09907617
Name # 04571737 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 81299
Groupedureferent__c # C
CloseDate # Wed Jun 20 12:38:13 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883860
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,237 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883331 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 08751863 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:32:36 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 00098985 // 
Equipedureferent__c # 12
MatriculeRH__c # 08751863
Name # 00098985 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 69393
Groupedureferent__c # J
CloseDate # Wed Jun 20 12:32:36 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883331
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,237 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883776 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09906383 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:36:50 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04526788 // 
Equipedureferent__c # 12
MatriculeRH__c # 09906383
Name # 04526788 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 80711
Groupedureferent__c # 9
CloseDate # Wed Jun 20 12:36:50 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883776
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,237 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883447 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09902017 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:35:15 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 00733746 // 
Equipedureferent__c # 12
MatriculeRH__c # 09902017
Name # 00733746 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 86719
Groupedureferent__c # 2
CloseDate # Wed Jun 20 12:35:15 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883447
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,238 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1884006 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 08955854 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:34:59 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 07372797 // 
Equipedureferent__c # 12
MatriculeRH__c # 08955854
Name # 07372797 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 02790
Groupedureferent__c # 9
CloseDate # Wed Jun 20 12:34:59 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1884006
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,238 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883760 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09904782 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:37:41 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04556629 // 
Equipedureferent__c # 12
MatriculeRH__c # 09904782
Name # 04556629 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 85581
Groupedureferent__c # K
CloseDate # Wed Jun 20 12:37:41 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883760
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,238 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883292 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 08853186 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:32:25 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 00097808 // 
Equipedureferent__c # 12
MatriculeRH__c # 08853186
Name # 00097808 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 36178
Groupedureferent__c # S
CloseDate # Wed Jun 20 12:32:25 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883292
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,238 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883493 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09902768 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:39:44 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 00874620 // 
Equipedureferent__c # 12
MatriculeRH__c # 09902768
Name # 00874620 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 86230
Groupedureferent__c # 2
CloseDate # Wed Jun 20 12:39:44 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883493
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,238 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883827 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 08853186 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:37:37 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04555962 // 
Equipedureferent__c # 12
MatriculeRH__c # 08853186
Name # 04555962 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 36178
Groupedureferent__c # S
CloseDate # Wed Jun 20 12:37:37 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883827
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,239 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883743 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09909715 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:36:29 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04519320 // 
Equipedureferent__c # 12
MatriculeRH__c # 09909715
Name # 04519320 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 02426
Groupedureferent__c # 2
CloseDate # Wed Jun 20 12:36:29 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883743
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,239 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883844 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09901198 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:37:52 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04558122 // 
Equipedureferent__c # 12
MatriculeRH__c # 09901198
Name # 04558122 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 87688
Groupedureferent__c # 2
CloseDate # Wed Jun 20 12:37:52 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883844
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,239 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883505 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 08955854 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:33:38 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 01517188 // 
Equipedureferent__c # 12
MatriculeRH__c # 08955854
Name # 01517188 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 02790
Groupedureferent__c # 9
CloseDate # Wed Jun 20 12:33:38 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883505
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,239 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883875 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09201227 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:38:37 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04589193 // 
Equipedureferent__c # 12
MatriculeRH__c # 09201227
Name # 04589193 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 82909
Groupedureferent__c # J
CloseDate # Wed Jun 20 12:38:37 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883875
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,239 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883915 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09302937 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:34:48 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 06706950 // 
Equipedureferent__c # 12
MatriculeRH__c # 09302937
Name # 06706950 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 86116
Groupedureferent__c # A
CloseDate # Wed Jun 20 12:34:48 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883915
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,240 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 09800458 not found for field IDTIERS__c in entity User'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 201207538819002000 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # Mu - DMA - Potentiel Display + [5370]
StageName # Créée
Owner : type # User // IDTIERS__c # 09800458 // 
Forcedeventedureferent__c # VTC
Originedelopportunite__c # PagesJaunes
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:37:52 CEST 2012
Account : type # Account // NumeroEPJ__c # 07538819 // 
Commande__c # 002
Equipedureferent__c # S4
Name # 07538819 - Mu - DMA - Potentiel Display +
NMO__c # 000
MatriculeRH__c # 09800458
Periodedeprospection__c # 2012
Motifderappel__c # 
Numerocommercial__c # 88217
Groupedureferent__c # 1
CloseDate # Fri Apr 27 02:00:00 CEST 2012
Canalpropose__c # Cross Canal
IDTIERS__c # 201207538819002000
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,240 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883277 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09150287 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:32:16 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 00097405 // 
Equipedureferent__c # 12
MatriculeRH__c # 09150287
Name # 00097405 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 24992
Groupedureferent__c # M
CloseDate # Wed Jun 20 12:32:16 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883277
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,240 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883552 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09055877 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:37:12 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 01752701 // 
Equipedureferent__c # 12
MatriculeRH__c # 09055877
Name # 01752701 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 20040
Groupedureferent__c # K
CloseDate # Wed Jun 20 12:37:12 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883552
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,240 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1884012 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09904105 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
